text,category
"RGE KYNAN OPOiBi INGIERE Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique ENR 1. CARACTRESTIQUES PRINCIPALES : Désignation Valeur Type de bâtiment Maison individuelle Année de construction NC Typologie (nombre de pièces) T8 Surface habitable 252m² Surface de SHON 264.6 m² Altitude 59m Station météo de référence REIMS DJU 2665 Zone climatique H1a Température de confort 21 °C Nombre d'habitants 6 Nature du chauffage existant Chaudière à GAZ État de la chaudière Moyen état Ancienneté de la chaudière NC Ventilation GRILLES HAUTES ET BASSES État de ventilation / État des ponts thermiques Ponts thermiques détectés au niveau des murs Étanchéité à l'air Problème d' étanchéités détectés au niveau de la toiture 1.1 LOCALISATION : 24 Rue du Dr Infroy, 77290 Mitry.. Rue Infroy Rue du Dr 2 Bureau d' Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr MOHAMMEDI MOHAMMED N° DE DOSSIER : TH-164 04438",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique ENR 2. OBJET DU PRESENT AUDIT : 2.1 INTRODUCTION : Le présent audit a été établi à la demande du client, dans le but de l'accompagner dans un projet de rénovation de bâtiment. Il est important de rappeler qu'un audit énergétique n' a pas vertu à être prédictif, notamment en raison des variations du coût des énergies et de l'inflation qui sont des données à caractère variables. C'est un outil d' aide à la décision, basé sur un état des lieux du bâtiment servant de base à des scénarios de travaux avec une projection dans le temps. Il intègre l'ensemble des consommations énergétiques : I. Chauffage, ventilation, rafraichissement II. Production d'eau chaude sanitaire III. Éclairage IV. Autres usages électriques Les simulations portent sur les impacts des postes Bâti (éléments de l'enveloppe thermique du bâtiment) et Equipements (tout système utilisant de l' énergie pour fonctionner et entrant dans une des catégories de consommations définies ci-dessus) Pour chaque scénario, il indique les gains énergétiques envisageables, les dépenses prévisionnelles associées (consommations, entretiens et remplacements suivant la durée de vie conventionnelle de chaque élément) ainsi qu'une estimation des coûts travaux. Ceci est complété par une indication des principales aides auxquelles les travaux peuvent être éligibles. 2.2 SCÉNARIOS DE RÉFÉRENCE : Les scénarios sont retenus conformément aux attentes du donneur d' ordre, à ses objectifs techniques et économiques. Un seul et même scénario peut inclure et respecter plusieurs des objectifs comme par ex : Cep - 30% avec consommation inférieure à 330KwhEP/m² Niveau BBC rénovation (4 étapes maximum) Coup de pouce Rénovation Performante : Arrêté du 11 Mars 2021 Sortie de passoire thermique (uniquement dans le cas d' une étiquette DPE classée F ou G en état INITIAL) 2.3 ATTENTES ÉMISES PAR LE DEMANDEUR ET INFORMATIONS PRÉALABLES A L'AUDIT Le propriétaire souhaite améliorer le confort de chauffage de son habitation et obtenir une baisse significative des consommations énergétiques. L'objectif identifié est l'accession à l'aide financière "" Coup de Pouce rénovation performante "" selon l'arrêté du 29 Déc 2014 modifié par celui du 8 Octobre 2020 et par celui du 11 Mars 2021, ainsi que la scénarisation d' 'un niveau BBC rénovation après travaux. 3 Bureau d' Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr MOHAMMEDI MOHAMMED N° DE DOSSIER : TH-164 04438",synthese_audit
"BUREAU D'ETUDE KYNAN INGENIERIE 62 Bis Avenue Henri Ginoux 92120 MONTROUGE Tel : 01 72 69 01 88 K KYNAN I Email : contact@kynan-ingenierie.fr SYNTHESE D'AUDIT ÉNERGÉTIQUE PICARD Laura N° DE DOSSIER : TH-164 4807 Objet du présent document La synthése d' audit énergétique a été établi à la demande du bénéficiaire, afin de l'accompagner dans son projet de rénovation énergétique globale. RGE OPOiBi BAO L'INGÉNIERIE QUALIFIÉE EVOLUTION SED Efficacité énergétique ENR P a o M a o U 1 0 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE tontact@kynan-ingenierie.fr PICARD Laura N° DE DOSSIER : TH-164 4807",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique Synthése d'audit Énergétique d' une Maison Individuelle Certificat de Qualification RGE ETUDE OPQIBI KYNAN INGENIERIE : 21 08 4429 Propriétaire : PICARD Laura Adresse : 21 Rue de Chevry, 45700 Saint-Maurice-sur-Fessard E-mail : lau.laura@live.fr Tél : 07-82-80-72-28 Date de visite : 04/08/2021 Modification : - Version : 1.0 Technique : VIVIEN MOUNTOU BAO EVOLUTION SED P Le logiciel utilisé pour le calcul des déperditions "" BAO Version 2.0.46 "" de PERRENOUD , l' étude est réalisé selon la méthodologique 16247 1.2012 et 16247-2.2014 1 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr PICARD Laura N° DE DOSSIER : TH-164 4807",synthese_audit
"RGE K KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique SOMMAIRE 1. CARACTRESTIQUES PRINCIPALES : 2 1.1 LOCALISATION : 2 2. OBJET DU PRESENT AUDIT : 3 2.1 INTRODUCTION : 3 2.2 SCÉNARIOS DE RÉFÉRENCE : 3 2.3 ATTENTES ÉMISES PAR LE DEMANDEUR ET INFORMATIONS PRÉALABLES A L'AUDIT 3 2.4 RECUEIL DES DONNÉES PRÉALABLES 4 2.5 CARACTÉRISTIQUES ARCHITECTURALES 4 2.6 ANALYSE DES FACTURES DE CONSOMMATION D'ÉNERGIE 5 2.7 DESCRIPTION DES INVESTIGATIONS SUR SITE 5 2.8 PATHOLOGIES OBSERVÉES 5 2.9 DIFFICULTÉS RENCONTRÉES : 6 2.10 LA RÉGLEMENTATION THERMIQUE / LES LABELS : 6 3. LES AMELIORATIONS 7 3.1 DESCRIPTION DES TRAVAUX PAR POSTE 7 3.2 DESCRIPTIF ET SYNTHÈSE DES SCÉNARIOS D'AMÉLIORATION : 8 3.3 VUE ECONOMIQUE 9 3.4 VUE ENERGETIQUE ET ENVIRONNEMENTALE (3 USAGES) : 9 3.5 CALCUL DES DEPERDITIONS 9 3.6 CONFORT THERMIQUE (TIC) 9 3.7 DETAILS DES CONSOMATION : 10 3.8 MÉTHODE DE CALCUL DU TAUX D'ENR & R : 13 4. CONSEILS ECONOMES EN ENERGIE 14 5. AIDES MOBILISABLES 22 6. GLOSSAIRE : 23 7. ANNEXE : DETAILS DES SCENARIOS 25 1 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr PICARD Laura N° DE DOSSIER : TH-164 4807",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique 1. CARACTRESTIQUES PRINCIPALES : Désignation Valeur Type de bâtiment Maison individuelle Année de construction / Typologie (nombre de pièces) T4 Surface habitable 152 m² Surface de SHON 159.6 m² Altitude 91 m Station météo de référence ORLEANS-BRICY DJU 2532 Zone climatique H1c Température de confort 21 °C Nombre d'habitants 1 Nature du chauffage existant Cheminée État de la chaudière / Ancienneté de la chaudière / Ventilation Infiltration naturelle État de ventilation / État des ponts thermiques Ponts thermiques détectés au niveau des murs Étanchéité à l'air Problème d' étanchéités détectés au niveau de la toiture 1.1 LOCALISATION : 21 Rue de Chevry, 45700 Saint-Maurice sur. 2 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr PICARD Laura N° DE DOSSIER : TH-164 4807",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique 2. OBJET DU PRESENT AUDIT : 2.1 INTRODUCTION : Le présent audit a été établi à la demande du client, dans le but de l'accompagner dans un projet de rénovation de bâtiment. Il est important de rappeler qu'un audit énergétique n' a pas vertu à être prédictif, notamment en raison des variations du coût des énergies et de l'inflation qui sont des données à caractère variables. C'est un outil d'aide à la décision, basé sur un état des lieux du bâtiment servant de base à des scénarios de travaux avec une projection dans le temps. Il intègre l'ensemble des consommations énergétiques : I. Chauffage, ventilation, rafraichissement II. Production d'eau chaude sanitaire III. Éclairage IV. Autres usages électriques Les simulations portent sur les impacts des postes Bâti (éléments de l'enveloppe thermique du bâtiment) et Equipements (tout système utilisant de l' énergie pour fonctionner et entrant dans une des catégories de consommations définies ci-dessus) Pour chaque scénario, il indique les gains énergétiques envisageables, les dépenses prévisionnelles associées (consommations, entretiens et remplacements suivant la durée de vie conventionnelle de chaque élément) ainsi qu'une estimation des coûts travaux. Ceci est complété par une indication des principales aides auxquelles les travaux peuvent être éligibles. 2.2 SCÉNARIOS DE RÉFÉRENCE : Les scénarios sont retenus conformément aux attentes du donneur d' 'ordre, à ses objectifs techniques et économiques. Un seul et même scénario peut inclure et respecter plusieurs des objectifs comme par ex : Cep - 30% avec consommation inférieure à 330KwhEP/m² Niveau BBC rénovation (4 étapes maximum) Coup de pouce Rénovation Performante : Arrêté du 11 Mars 2021 Sortie de passoire thermique (uniquement dans le cas d' une étiquette DPE classée F ou G en état INITIAL) 2.3 ATTENTES ÉMISES PAR LE DEMANDEUR ET INFORMATIONS PRÉALABLES À L'AUDIT Le propriétaire souhaite améliorer le confort de chauffage de son habitation et obtenir une baisse significative des consommations énergétiques. L'objectif identifié est l'accession à l'aide financière "" Coup de Pouce rénovation performante "" selon l'arrêté du 29 Déc 2014 modifié par celui du 8 Octobre 2020 et par celui du 11 Mars 2021, ainsi que la scénarisation d'un niveau BBC rénovation après travaux. 3 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr PICARD Laura N° DE DOSSIER : TH-164 4807",synthese_audit
"BUREAU D'ETUDE KYNAN INGENIERIE 62 Bis Avenue Henri Ginoux 92120 MONTROUGE Tel : 01 72 69 01 : 88 K KYNAN I NGIERIE Email : contact@kynan-ingenierie.fr SYNTHESE D'AUDIT ÉNERGÉTIQUE Moussa ABDELAZIZN° DE DOSSIER : TH-164 04439 Objet du présent document La synthése d' Audit énergétique a été établi à la demande du bénéficiaire, afin de l'accompagner dans son projet de rénovation énergétique globale. RGE OPOiBi BAO L'INGÉNIERIE QUALIFIÉE EVOLUTION SED Efficacité énergétique ENR if a o M o o u 1 0 Bureau d'Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis AvHenri Ginoux 92120 MONTROUGE contact@kynan-ingenierie.fi Moussa ABDELAZIZ N° DE DOSSIER : TH-164 04439",synthese_audit
"RGE K KYNAN OPOiBi IGÉIERE Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique Synthése d'Audit Energétique d'une Maison Individuelle Certificat de Qualification RGE ETUDE OPQIBI KYNAN INGENIERIE : 21 08 4429 Propriétaire : Moussa ABDELAZIZ Adresse : 28 rue mozart mitry mory 77290 E-mail : aziz.moussa@laposte.net Tél : 0689153811 Date de visite : 05/08/2021 Modification : - Version : 1.0 Technique : Vivien MOUNTOU BAO EVOLUTION SED a Le logiciel utilisé pour le calcul des déperditions "" BAO Version 2.0.46 "" de PERRENOUD , l'étude est réalisé selon la méthodologique 16247 1.2012 et 16247-2.2014 1 Bureau d'Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis AvHenri Ginoux 92120 MONTROUGE contact@kynan-ingenierie.fr Moussa ABDELAZIZ N° DE DOSSIER : TH-164 04439",synthese_audit
"RGE K KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique ENR SOMMAIRE 1. CARACTRESTIQUES PRINCIPALES : 2 1.1 LOCALISATION : 2 2. OBJET DU PRESENT AUDIT : 3 2.1 INTRODUCTION : 3 2.2 SCÉNARIOS DE RÉFÉRENCE : 3 2.3 ATTENTES ÉMISES PAR LE DEMANDEUR ET INFORMATIONS PRÉALABLES A L'AUDIT 3 2.4 RECUEIL DES DONNÉES PRÉALABLES 4 2.5 CARACTÉRISTIQUES ARCHITECTURALES 4 2.6 ANALYSE DES FACTURES DE CONSOMMATION D ENERGIE 5 2.7 DESCRIPTION DES INVESTIGATIONS SUR SITE 5 2.8 PATHOLOGIES OBSERVÉES 5 2.9 DIFFICULTÉS RENCONTRÉES : 6 2.10 LA RÉGLEMENTATION THERMIQUE / LES LABELS : 6 3. LES AMELIORATIONS 7 3.1 DESCRIPTION DES TRAVAUX PAR POSTE 7 3.2 DESCRIPTIF ET SYNTHÈSE DES SCÉNARIOS D'AMÉLIORATION : 8 3.3 VUE ECONOMIQUE 9 3.4 VUE ENERGETIQUE ET ENVIRONNEMENTALE (3 USAGES) : 9 3.5 CALCUL DES DEPERDITIONS 9 3.6 CONFORT THERMIQUE (TIC) 9 3.7 DETAILS DES CONSOMATION : 10 3.8 MÉTHODE DE CALCUL DU TAUX D'ENR & R : 13 4. CONSEILS ECONOMES EN ENERGIE 14 5. AIDES MOBILISABLES 22 6. GLOSSAIRE : 23 7. ANNEXE : DETAILS DES SCENARIOS 25 1 Bureau d'Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis AvHenri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr Moussa ABDELAZIZ N° DE DOSSIER : TH-164 04439",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique ENR 1. CARACTRESTIQUES PRINCIPALES: Désignation Valeur Type de bâtiment Maison individuelle Année de construction 1968 Typologie (nombre de pièces) T14 Surface habitable 276 m² Surface de SHON 289.8 m² Altitude 58 m Station météo de référence REIMS DJU 2665 Zone climatique H1a Température de confort 21 °C Nombre d'habitants 6 Nature du chauffage existant Chaudière à fioul État de la chaudière Moyen état Ancienneté de la chaudière / Ventilation Infiltration naturelle État de ventilation / État des ponts thermiques Ponts thermiques détectés au niveau des murs Étanchéité à l'air Problème d l'étanchéités détectés au niveau de la toiture 1.1 LOCALISATION : 28 Rue Mozart, 77290 Mitry-Mory, France 2 Bureau d'Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis AvHenri Ginoux 92120 MONTROUGE contact@kynan-ingenierie.fr Moussa ABDELAZIZ N° DE DOSSIER : TH-164 04439",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique 2. OBJET DU PRESENT AUDIT : 2.1 INTRODUCTION : Le présent audit a été établi à la demande du client, dans le but de l'accompagner dans un projet de rénovation de bâtiment. Il est important de rappeler qu'un audit énergétique n'a pas vertu à être prédictif, notamment en raison des variations du coût des énergies et de l'inflation qui sont des données à caractère variables. C'est un outil d'aide à la décision, basé sur un état des lieux du bâtiment servant de base à des scénarios de travaux avec une projection dans le temps. Il intègre l'ensemble des consommations énergétiques : I. Chauffage, ventilation, rafraichissement II. Production l'eau chaude sanitaire III. Éclairage IV. Autres usages électriques Les simulations portent sur les impacts des postes Bâti (éléments de l'enveloppe thermique du bâtiment) et Equipements (tout système utilisant de l'énergie pour fonctionner et entrant dans une des catégories de consommations définies ci-dessus) Pour chaque scénario, il indique les gains énergétiques envisageables, les dépenses prévisionnelles associées (consommations, entretiens et remplacements suivant la durée de vie conventionnelle de chaque élément) ainsi qu'une estimation des coûts travaux. Ceci est complété par une indication des principales aides auxquelles les travaux peuvent être éligibles. 2.2 SCÉNARIOS DE RÉFÉRENCE : Les scénarios sont retenus conformément aux attentes du donneur d'ordre, à ses objectifs techniques et économiques. Un seul et même scénario peut inclure et respecter plusieurs des objectifs comme par ex : Cep - 30% avec consommation inférieure à 330KwhEP/m² Niveau BBC rénovation (4 étapes maximum) Coup de pouce Rénovation Performante : Arrêté du 11 Mars 2021 Sortie de passoire thermique (uniquement dans le cas d'une étiquette DPE classée F ou G en état INITIAL) 2.3 ATTENTES ÉMISES PAR LEDEMANDEUR ET INFORMATIONS PRÉALABLES À L'AUDIT Le propriétaire souhaite améliorer le confort de chauffage de son habitation et obtenir une baisse significative des consommations énergétiques. L'objectifidentifié est l'accession à l'aide financière "" Coup de Pouce rénovation performante "" selon l'arrêté du 29 Déc 2014 modifié par celui du 8 Octobre 2020 et par celui du 11 Mars 2021, ainsi que la scénarisation d'un niveau BBC rénovation après travaux. 3 Bureau d'Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis AvHenri Ginoux 92120 MONTROUGE contact@kynan-ingenierie.fr Moussa ABDELAZIZ N° DE DOSSIER : TH-164 04439",synthese_audit
"BUREAU D'ETUDE KYNAN INGENIERIE 62 Bis Avenue Henri Ginoux 92120 MONTROUGE Tel : 01 72 69 01 88 K KYNAN I NGNERE Email : contact@kynan-ingenierie.f SYNTHESE D'AUDIT ÉNERGÉTIQUE MOISA Petrica N° DE DOSSIER : TH-164 03389 Objet du présent document La synthèse d' audit énergétique a été établi à la demande du bénéficiaire, afin de l'accompagner dans son projet de rénovation énergétique globale. RGE OPOiBi BAO L'INGÉNIERIE QUALIFIÉE EVOLUTION SED Efficacité énergétique ENR PA.O MODIL 0 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE tontact@kynan-ingenierie.fr MOISA PETRICA N° DE DOSSIER : TH-164 03389",synthese_audit
